Date Collected,State,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment
20201104,OH,Lucas,,Rosary Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Skilled Point Place Care,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Spring Meadows a Villa Center,Nursing Home,Nursing Home,,,,,,,,69,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Sunset House,Nursing Home,Nursing Home,,,,,,,,3,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Sunset Village-Sylvania Campus,Nursing Home,Nursing Home,,,,,,,,5,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Swan Creek Independent Living,Nursing Home,Nursing Home,,,,,,,,2,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,The Gardens of St Francis,Nursing Home,Nursing Home,,,,,,,,9,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Toledo Health Care,Nursing Home,Nursing Home,,,,,,,,4,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Ursuline Center,Nursing Home,Nursing Home,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Lucas,,Waterville Health Care,Nursing Home,Nursing Home,,,,,,,,39,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Madison,,Arbors-West Jefferson,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Madison,,London Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Austintown Healthcare,Nursing Home,Nursing Home,,,,,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Austinwoods,Nursing Home,Nursing Home,,,,,,,,25,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Beeghly Oaks for Rehab,Nursing Home,Nursing Home,,,,,,,,60,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Briarfield at Ashley Circle,Nursing Home,Nursing Home,,,,,,,,60,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Briarfield Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Canfield Healthcare,Nursing Home,Nursing Home,,,,,,,,59,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Canfield Healthcare,Nursing Home,Nursing Home,,,,,,,,59,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Center for Rehab at Hampton Woods,Nursing Home,Nursing Home,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Continuing Healthcare of Boardman,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Crandall Medical Copeland Oaks,Nursing Home,Nursing Home,,,,,,,,105,,,,49,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Dandridge Burgundy Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Greenbriar Nursing Home,Nursing Home,Nursing Home,,,,,,,,24,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Hampton Woods,Nursing Home,Nursing Home,,,,,,,,8,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Humility House,Nursing Home,Nursing Home,,,,,,,,32,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Ivy Woods Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Masternick Memorial,Nursing Home,Nursing Home,,,,,,,,51,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Park Center,Nursing Home,Nursing Home,,,,,,,,32,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Park Vista Retirement Home,Nursing Home,Nursing Home,,,,,,,,31,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Shepherd of the Valley Boardman,Nursing Home,Nursing Home,,,,,,,,22,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Shepherd of the Valley Poland,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,St Mary's Alzheimer's Center,Nursing Home,Nursing Home,,,,,,,,45,,,,37,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,The Assumption Village,Nursing Home,Nursing Home,,,,,,,,18,,,,29,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Windsor House at Canfield,Nursing Home,Nursing Home,,,,,,,,15,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Windsor House at Guardian Healthcare,Nursing Home,Nursing Home,,,,,,,,10,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mahoning,,Windsor House at Omni Manor,Nursing Home,Nursing Home,,,,,,,,75,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Community Care and Rehab,Nursing Home,Nursing Home,,,,,,,,63,,,,29,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Dewolfe Place,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Harding Pointe,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Heartland of Marion,Nursing Home,Nursing Home,,,,,,,,50,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Marion Pointe,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Marion,,Presidential,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Altercare of Wadsworth,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Avenue at Medina,Nursing Home,Nursing Home,,,,,,,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Brookdale Camelot,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Brookdale South,Nursing Home,Nursing Home,,,,,,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Brunswick Pointe,Nursing Home,Nursing Home,,,,,,,,8,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Danbury,Nursing Home,Nursing Home,,,,,,,,12,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Inn at Coal Ridge,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Life Care Center of Medina,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Samaritan,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Sanctuary of Medina,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Sanctuary of Wadsworth,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Village of Saint Edward,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Wadsworth Pointe,Nursing Home,Nursing Home,,,,,,,,29,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Western Reserve Masonic Community,Nursing Home,Nursing Home,,,,,,,,9,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Medina,,Willowood Care Center,Nursing Home,Nursing Home,,,,,,,,53,,,,55,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Meigs,,Arbors at Pomeroy,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Meigs,,Overbrook Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,56,,,,32,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Briarwood Village,Nursing Home,Nursing Home,,,,,,,,17,,,,57,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Celina Manor,Nursing Home,Nursing Home,,,,,,,,11,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Colonial Nursing Home,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Gardens of Celina,Nursing Home,Nursing Home,,,,,,,,24,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Gardens of St  Henry,Nursing Home,Nursing Home,,,,,,,,17,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Mercer,,Laurels of Shane Hill,Nursing Home,Nursing Home,,,,,,,,8,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Koester Pavilion,Nursing Home,Nursing Home,,,,,,,,83,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Piqua Health and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Piqua Manor,Nursing Home,Nursing Home,,,,,,,,28,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Springmeade,Nursing Home,Nursing Home,,,,,,,,38,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Stillwater Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,22,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Miami,,Troy Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Monroe,,Stellar Care Center,Nursing Home,Nursing Home,,,,,,,,34,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Astoria Health and Rehab,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Bethany Village,Nursing Home,Nursing Home,,,,,,,,16,,,,27,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Brookhaven Retirement Community,Nursing Home,Nursing Home,,,,,,,,27,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Carriage Inn of Dayton,Nursing Home,Nursing Home,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Centerville Health And Rehab,Nursing Home,Nursing Home,,,,,,,,7,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Crossroads Rehab and Nursing,Nursing Home,Nursing Home,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Cypress Pointe,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Dunbar Health and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Elmcroft of Washington Twp,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Englewood Health and Rehab,Nursing Home,Nursing Home,,,,,,,,18,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Friendship Village,Nursing Home,Nursing Home,,,,,,,,48,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Garden Court,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Gem City Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Grace Brethren Village,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Grafton Oaks Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Heartland of Centerville,Nursing Home,Nursing Home,,,,,,,,15,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Heartland of Kettering,Nursing Home,Nursing Home,,,,,,,,17,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Heartland of Miamisburg,Nursing Home,Nursing Home,,,,,,,,38,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Kingston of Miamisburg,Nursing Home,Nursing Home,,,,,,,,80,,,,49,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Laurels of Huber Heights,Nursing Home,Nursing Home,,,,,,,,27,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Laurels of West Carrollton,Nursing Home,Nursing Home,,,,,,,,28,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Lincoln Park Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Maria Joseph Nursing Center,Nursing Home,Nursing Home,,,,,,,,16,,,,36,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Mary Scott Nursing Center,Nursing Home,Nursing Home,,,,,,,,25,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,New Lebanon Skilled,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Oak Creek Terrace,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Oaks of West Kettering,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Randall Residence,Nursing Home,Nursing Home,,,,,,,,4,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Respiratory and Nursing Center of Dayton,Nursing Home,Nursing Home,,,,,,,,33,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Riverside Health Center,Nursing Home,Nursing Home,,,,,,,,54,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Sanctuary at Wilmington Place,Nursing Home,Nursing Home,,,,,,,,17,,,,18,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Shiloh Springs Care Center,Nursing Home,Nursing Home,,,,,,,,42,,,,28,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Siena Woods,Nursing Home,Nursing Home,,,,,,,,11,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,SKLD New Lebanon,Nursing Home,Nursing Home,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Social Row Transitional Care,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,St Leonard,Nursing Home,Nursing Home,,,,,,,,86,,,,38,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Stonespring of Vandalia,Nursing Home,Nursing Home,,,,,,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Sycamore Glen Health Center,Nursing Home,Nursing Home,,,,,,,,21,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Symphony at Centerville,Nursing Home,Nursing Home,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Walnut Creek,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Widow's Home,Nursing Home,Nursing Home,,,,,,,,28,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Montgomery,,Wood Glen Alzheimer Community,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Morgan,,Highland Oaks Health Center,Nursing Home,Nursing Home,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Morrow,,Bennington Glen,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Muskingum,,Adams Lane Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Muskingum,,Altercare Zanesville,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Muskingum,,Cedar Hill Care Center,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Muskingum,,Willow Haven Nursing Home,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Noble,,Altercare,Nursing Home,Nursing Home,,,,,,,,42,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ottawa,,Edgewood Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ottawa,,Genoa Retirement Village,Nursing Home,Nursing Home,,,,,,,,40,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ottawa,,Ottawa Riverview Health Care Campus,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Paulding,,The Gardens of Paulding,Nursing Home,Nursing Home,,,,,,,,5,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Paulding,,Vancrest of Payne,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Perry,,Altercare Thornville,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Perry,,Residentials Inc,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Perry,,SKLD New Lexington,Nursing Home,Nursing Home,,,,,,,,45,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pickaway,,Brown Memorial,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pickaway,,Circleville Post Acute,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pickaway,,Logan Elm Health Care,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pickaway,,Pickaway Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pike,,National Church Residences at Bristol Village,Nursing Home,Nursing Home,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pike,,Piketon Nursing Center,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Pike,,The Pavilion at Piketon,Nursing Home,Nursing Home,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Alpine,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Altercare,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Anna Maria,Nursing Home,Nursing Home,,,,,,,,20,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Arbors,Nursing Home,Nursing Home,,,,,,,,19,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Arbors at Streetsboro,Nursing Home,Nursing Home,,,,,,,,19,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Aurora Manor,Nursing Home,Nursing Home,,,,,,,,12,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Avenue of Aurora,Nursing Home,Nursing Home,,,,,,,,7,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Independence Village of Aurora,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Kensington at Anna Maria,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Kent Healthcare Center,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Portage,,Woodlands,Nursing Home,Nursing Home,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Preble,,Greenbriar Nursing Center,Nursing Home,Nursing Home,,,,,,,,50,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Preble,,Maple Gardens,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Preble,,VanCrest Healthcare,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Putnam,,Autumn Court,Nursing Home,Nursing Home,,,,,,,,46,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Putnam,,Hilty Home,Nursing Home,Nursing Home,,,,,,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Putnam,,Meadows of Kalida,Nursing Home,Nursing Home,,,,,,,,19,,,,20,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Putnam,,Meadows of Leipsic,Nursing Home,Nursing Home,,,,,,,,41,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Putnam,,Meadows of Ottawa,Nursing Home,Nursing Home,,,,,,,,48,,,,29,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Arbors at Mifflin,Nursing Home,Nursing Home,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Country Meadows,Nursing Home,Nursing Home,,,,,,,,35,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Crestwood Care Center,Nursing Home,Nursing Home,,,,,,,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Crystal Care Nursing and Rehab Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Lexington Court Care Center,Nursing Home,Nursing Home,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Liberty Nursing Center of Mansfield,Nursing Home,Nursing Home,,,,,,,,21,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Mansfield Memorial Homes,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Oak Grove Manor,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Richland,,Shelby Pointe,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,Carecore at Westmoreland,Nursing Home,Nursing Home,,,,,,,,55,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,Heartland of Chillicothe,Nursing Home,Nursing Home,,,,,,,,54,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,Mapleview Manor,Nursing Home,Nursing Home,,,,,,,,6,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,National Church Residences,Nursing Home,Nursing Home,,,,,,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,Signature Healthcare of Chillicothe,Nursing Home,Nursing Home,,,,,,,,65,,,,52,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,The Vineyards at Concord,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Ross,,Valley View Alzheimer's Care Center,Nursing Home,Nursing Home,,,,,,,,35,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Bethesda Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Clyde Gardens Place,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Eden Springs Healthcare Center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Heritage Village of Clyde,Nursing Home,Nursing Home,,,,,,,,22,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Parkview Care Center,Nursing Home,Nursing Home,,,,,,,,11,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Valley View Health Campus,Nursing Home,Nursing Home,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Sandusky,,Windsor Lane Health Care,Nursing Home,Nursing Home,,,,,,,,57,,,,41,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Best Care,Nursing Home,Nursing Home,,,,,,,,49,,,,40,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Bridgeport,Nursing Home,Nursing Home,,,,,,,,12,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Concord Health and Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Edgewood Manor of Lucasville I,Nursing Home,Nursing Home,,,,,,,,10,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Scioto,,Edgewood Manor of Lucasville II,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
